Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
29496246,12/14/2014 02:18:30 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10024,170 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST 76 STREET,WEST 77 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/28/2015 02:18:30 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/16/2014 03:18:53 PM,07 MANHATTAN,MANHATTAN,991522,223185,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77926454103367,-73.97374266176602,"(40.77926454103367, -73.97374266176602)"
29496566,12/14/2014 12:34:19 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,28 EAST 1 STREET,EAST 1 STREET,EXTRA PLACE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,01/28/2015 12:34:19 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/16/2014 02:34:37 PM,03 MANHATTAN,MANHATTAN,986762,203170,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.724331067337985,-73.99093728499508,"(40.724331067337985, -73.99093728499508)"
29490865,12/13/2014 03:52:01 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,841 BROADWAY,BROADWAY,EAST 13 STREET,EAST 14 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/27/2015 03:52:01 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/16/2014 01:44:47 PM,02 MANHATTAN,MANHATTAN,986773,206781,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73424237682348,-73.99089624560918,"(40.73424237682348, -73.99089624560918)"
29491778,12/13/2014 03:32:40 PM,12/16/2014 01:43:38 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10027,1437 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 131 STREET,WEST 133 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/27/2014 03:32:40 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,12/16/2014 01:43:38 PM,09 MANHATTAN,MANHATTAN,996968,236715,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81639454524497,-73.95405292198829,"(40.81639454524497, -73.95405292198829)"
29494044,12/13/2014 11:37:26 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10004,60 PEARL STREET,PEARL STREET,BROAD STREET,COENTIES SLIP,,,ADDRESS,NEW YORK,,N/A,Open,01/27/2015 11:37:26 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/16/2014 01:40:02 PM,01 MANHATTAN,MANHATTAN,981158,195600,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.703553040574086,-74.01115174397926,"(40.703553040574086, -74.01115174397926)"
29493603,12/13/2014 10:32:54 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10018,972 6 AVENUE,6 AVENUE,WEST 35 STREET,WEST 36 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/27/2015 10:32:54 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/16/2014 01:37:49 PM,05 MANHATTAN,MANHATTAN,987849,212827,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75083676629424,-73.98701047410356,"(40.75083676629424, -73.98701047410356)"
29487123,12/12/2014 09:58:51 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10040,SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,WEST 191 STREET,WEST 192 STREET,,,BLOCKFACE,NEW YORK,,N/A,Open,01/26/2015 09:58:51 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/16/2014 01:19:18 PM,12 MANHATTAN,MANHATTAN,1003906,251101,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.855867226165486,-73.92894544610195,"(40.855867226165486, -73.92894544610195)"
29490201,12/12/2014 08:30:48 PM,12/17/2014 11:56:58 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10018,64 WEST 39 STREET,WEST 39 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,12/26/2014 08:30:48 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,12/17/2014 11:56:58 AM,05 MANHATTAN,MANHATTAN,988623,213393,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75238994419497,-73.98421658203513,"(40.75238994419497, -73.98421658203513)"
29487800,12/12/2014 11:08:36 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10003,135 1 AVENUE,1 AVENUE,ST MARKS PLACE,EAST 9 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/26/2015 11:08:36 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/12/2014 03:34:11 PM,03 MANHATTAN,MANHATTAN,988356,204417,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727753182850186,-73.98518574091389,"(40.727753182850186, -73.98518574091389)"
29485350,12/11/2014 08:02:46 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10010,67 WEST 23 STREET,WEST 23 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,01/25/2015 08:02:46 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/15/2014 11:56:50 AM,05 MANHATTAN,MANHATTAN,986584,209754,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74240257702813,-73.99157718382511,"(40.74240257702813, -73.99157718382511)"
29477039,12/10/2014 07:39:18 PM,12/15/2014 11:03:46 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 EIGHTH AVENUE,EIGHTH AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/24/2014 07:39:18 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,12/15/2014 11:03:46 AM,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024000096351,-74.00215796083117,"(40.74024000096351, -74.00215796083117)"
29466771,12/09/2014 12:39:25 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10065,1229 1 AVENUE,1 AVENUE,EAST 66 STREET,EAST 67 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/23/2015 12:39:25 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/10/2014 12:28:27 PM,08 MANHATTAN,MANHATTAN,995714,217711,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76423539892975,-73.95861575805999,"(40.76423539892975, -73.95861575805999)"
29465608,12/09/2014 10:42:15 AM,12/10/2014 12:25:15 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10016,130 MADISON AVENUE,MADISON AVENUE,EAST 30 STREET,EAST 31 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/23/2014 10:42:15 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,12/10/2014 12:25:15 PM,05 MANHATTAN,MANHATTAN,988554,210959,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74570926139601,-73.98446718069162,"(40.74570926139601, -73.98446718069162)"
29463589,12/09/2014 09:17:30 AM,12/17/2014 10:54:41 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10014,117 PERRY STREET,PERRY STREET,HUDSON STREET,GREENWICH STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/23/2014 09:17:30 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,12/17/2014 10:54:41 AM,02 MANHATTAN,MANHATTAN,982412,207079,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73506048227577,-74.0066321466503,"(40.73506048227577, -74.0066321466503)"
29471827,12/09/2014 08:19:17 AM,12/10/2014 12:10:54 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10036,254 WEST 47 STREET,WEST 47 STREET,BROADWAY,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,12/23/2014 08:19:17 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,12/10/2014 12:10:54 PM,05 MANHATTAN,MANHATTAN,988032,216136,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75991905282232,-73.98634812847355,"(40.75991905282232, -73.98634812847355)"
29453407,12/08/2014 11:12:32 PM,12/10/2014 11:43:04 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10075,1472 YORK AVENUE,YORK AVENUE,EAST 78 STREET,EAST 79 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/22/2014 11:12:32 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,12/10/2014 11:43:04 AM,08 MANHATTAN,MANHATTAN,997885,220144,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77091027008561,-73.9507736650198,"(40.77091027008561, -73.9507736650198)"
29461787,12/08/2014 08:19:05 PM,12/10/2014 11:38:44 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10075,1495 FIRST AVENUE,FIRST AVENUE,EAST 78 STREET,EAST 79 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/22/2014 08:19:05 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,12/10/2014 11:38:44 AM,08 MANHATTAN,MANHATTAN,997234,220455,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.771764863976586,-73.95312336396807,"(40.771764863976586, -73.95312336396807)"
29453419,12/08/2014 09:32:55 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10010,246 EAST 23 STREET,EAST 23 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,01/22/2015 09:32:55 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/10/2014 11:35:24 AM,06 MANHATTAN,MANHATTAN,989216,208286,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73837219572334,-73.98208004490247,"(40.73837219572334, -73.98208004490247)"
29448895,12/07/2014 01:30:43 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10021,411 EAST 70 STREET,EAST 70 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,01/21/2015 01:30:43 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/10/2014 11:34:18 AM,08 MANHATTAN,MANHATTAN,996313,218460,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76629041308544,-73.95645206592533,"(40.76629041308544, -73.95645206592533)"
29452034,12/07/2014 11:18:09 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,811 8 AVENUE,8 AVENUE,WEST 48 STREET,WEST 49 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/21/2015 11:18:09 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/10/2014 11:19:53 AM,04 MANHATTAN,MANHATTAN,987943,216723,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76153025480723,-73.98666906897981,"(40.76153025480723, -73.98666906897981)"
29451585,12/07/2014 10:04:31 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10010,354 3 AVENUE,3 AVENUE,EAST 25 STREET,EAST 26 STREET,,,ADDRESS,NEW YORK,,N/A,Open,01/21/2015 10:04:31 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,12/10/2014 11:23:07 AM,06 MANHATTAN,MANHATTAN,989272,209094,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74058992348967,-73.98187736406769,"(40.74058992348967, -73.98187736406769)"
